Date;Product_Category;Product;City;Customer_Group;Point_Format;Sales_kg
21.05.2021;1;276;1;2;1;123,2
21.05.2021;1;276;3;2;1;22,4
21.05.2021;1;276;4;2;1;44,8
21.05.2021;1;276;6;2;1;100,8
21.05.2021;1;276;8;2;1;99,4
21.05.2021;1;276;9;2;1;11,2
21.05.2021;1;276;1;2;3;879,2
21.05.2021;1;276;5;2;3;11,2
21.05.2021;1;276;8;2;3;228,2
21.05.2021;4;291;1;2;1;54,15
21.05.2021;4;291;3;2;1;51,3
21.05.2021;4;291;5;2;1;5,7
21.05.2021;4;291;7;2;1;23,75
21.05.2021;4;291;8;2;1;16,15
21.05.2021;4;291;11;2;1;5,7
21.05.2021;4;291;15;2;1;17,1
21.05.2021;4;291;1;2;3;128,25
21.05.2021;4;291;5;2;3;45,6
21.05.2021;1;336;1;2;1;54
21.05.2021;1;336;3;2;1;842,4
21.05.2021;1;336;4;2;1;32,4
21.05.2021;1;336;6;2;1;151,2
21.05.2021;1;336;7;2;1;120,6
21.05.2021;1;336;7;2;3;63
21.05.2021;1;336;3;2;8;993,6
21.05.2021;1;336;4;2;8;54
21.05.2021;1;505;1;2;1;677,7
21.05.2021;1;505;3;2;1;27
21.05.2021;1;505;4;2;1;5,4
21.05.2021;1;505;5;2;1;5,4
21.05.2021;1;505;6;2;1;54
21.05.2021;1;505;7;2;1;5,4
21.05.2021;1;505;8;2;1;97,2
21.05.2021;1;505;9;2;1;5,4
21.05.2021;1;505;15;2;1;10,8
21.05.2021;1;505;1;2;3;5410,8
21.05.2021;1;505;5;2;3;10,8
21.05.2021;1;505;8;2;3;410,4
21.05.2021;1;505;1;2;8;340,2
21.05.2021;15;527;2;259;1;1,2
21.05.2021;15;527;1;259;2;13,2
21.05.2021;15;527;5;259;2;2,4
21.05.2021;15;527;7;259;2;1,2
21.05.2021;15;527;15;259;2;3,2
21.05.2021;15;527;1;259;3;150
21.05.2021;15;527;3;259;3;84
21.05.2021;15;527;5;259;3;13,2
21.05.2021;15;527;7;259;3;36
21.05.2021;15;527;9;259;3;27,6
21.05.2021;15;527;11;259;3;14,4
21.05.2021;15;527;1;259;8;2678,4
21.05.2021;15;527;2;259;8;1316,4
21.05.2021;14;560;2;259;1;16,8
21.05.2021;14;560;2;259;8;1555,2
22.05.2021;4;29;1;2;1;131,1
22.05.2021;4;29;3;2;1;124,45
22.05.2021;4;29;5;2;1;17,1
22.05.2021;4;29;6;2;1;114
22.05.2021;4;29;7;2;1;84,55
22.05.2021;4;29;8;2;1;39,9
22.05.2021;4;29;9;2;1;222,3
22.05.2021;4;29;11;2;1;11,4
22.05.2021;4;29;15;2;1;28,5
22.05.2021;4;29;1;2;3;716,3
22.05.2021;4;29;5;2;3;171
22.05.2021;4;29;8;2;3;138,7
22.05.2021;4;29;15;2;3;45,6
22.05.2021;4;29;1;2;8;399
22.05.2021;4;29;2;2;8;256,5
22.05.2021;4;29;3;2;8;222,3
22.05.2021;4;29;4;2;8;912
22.05.2021;4;29;6;2;8;855
22.05.2021;4;29;7;2;8;102,6
22.05.2021;4;29;9;2;8;330,6
22.05.2021;4;30;1;2;1;117,8
22.05.2021;4;30;3;2;1;108,3
22.05.2021;4;30;5;2;1;11,4
22.05.2021;4;30;6;2;1;96,9
22.05.2021;4;30;7;2;1;58,9
22.05.2021;4;30;8;2;1;7,6
22.05.2021;4;30;9;2;1;131,1
22.05.2021;4;30;15;2;1;14,25
22.05.2021;4;30;1;2;3;653,6
22.05.2021;4;30;5;2;3;176,7
22.05.2021;4;30;8;2;3;95,95
22.05.2021;4;30;15;2;3;45,6
22.05.2021;4;30;1;2;8;39,9
22.05.2021;4;30;3;2;8;51,3
22.05.2021;4;30;4;2;8;684
22.05.2021;4;30;6;2;8;530,1
22.05.2021;4;30;7;2;8;85,5
22.05.2021;4;30;9;2;8;153,9
22.05.2021;4;31;1;2;1;54,15
22.05.2021;4;31;3;2;1;131,1
22.05.2021;4;31;5;2;1;11,4
22.05.2021;4;31;7;2;1;44,65
22.05.2021;4;31;8;2;1;38,95
22.05.2021;4;31;11;2;1;5,7
22.05.2021;4;31;15;2;1;51,3
22.05.2021;4;31;1;2;3;177,65
22.05.2021;4;31;8;2;3;116,85
22.05.2021;4;31;15;2;3;57
22.05.2021;4;31;1;2;8;285
22.05.2021;4;31;2;2;8;336,3
22.05.2021;4;31;3;2;8;159,6
22.05.2021;4;31;4;2;8;285
22.05.2021;1;276;1;2;1;112
22.05.2021;1;276;3;2;1;22,4
22.05.2021;1;276;5;2;1;11,2
22.05.2021;1;276;6;2;1;33,6
22.05.2021;1;276;8;2;1;50,4
22.05.2021;1;276;9;2;1;22,4
22.05.2021;1;276;1;2;3;784
22.05.2021;1;276;8;2;3;176,4
22.05.2021;4;291;1;2;1;46,55
22.05.2021;4;291;3;2;1;34,2
22.05.2021;4;291;7;2;1;40,85
22.05.2021;4;291;11;2;1;5,7
22.05.2021;4;291;15;2;1;5,7
22.05.2021;4;291;1;2;3;132,05
22.05.2021;4;291;5;2;3;85,5
22.05.2021;1;336;3;2;1;669,6
22.05.2021;1;336;6;2;1;86,4
22.05.2021;1;336;7;2;1;108
22.05.2021;1;336;9;2;1;32,4
22.05.2021;1;336;7;2;3;36,9
22.05.2021;1;336;4;2;8;205,2
22.05.2021;1;505;1;2;1;423
22.05.2021;1;505;3;2;1;27
22.05.2021;1;505;8;2;1;121,5
22.05.2021;1;505;9;2;1;21,6
22.05.2021;1;505;1;2;3;5745,6
22.05.2021;1;505;5;2;3;16,2
22.05.2021;1;505;8;2;3;258,3
22.05.2021;1;505;1;2;8;345,6
22.05.2021;15;527;1;259;1;2,4
22.05.2021;15;527;2;259;1;4,8
22.05.2021;15;527;15;259;1;1,6
22.05.2021;15;527;1;259;2;9,6
22.05.2021;15;527;5;259;2;3,6
22.05.2021;15;527;7;259;2;2,4
22.05.2021;15;527;15;259;2;2,4
22.05.2021;15;527;1;259;3;121,2
22.05.2021;15;527;3;259;3;49,2
22.05.2021;15;527;5;259;3;9,6
22.05.2021;15;527;7;259;3;32,4
22.05.2021;15;527;9;259;3;16,8
22.05.2021;15;527;11;259;3;48
22.05.2021;15;527;1;259;8;108
22.05.2021;15;527;2;259;8;1230
22.05.2021;14;560;2;259;1;38,4
22.05.2021;14;560;2;259;2;2,4
22.05.2021;14;560;2;259;8;1948,8
23.05.2021;4;29;1;2;1;48,45
23.05.2021;4;29;3;2;1;28,5
23.05.2021;4;29;7;2;1;11,4
23.05.2021;4;29;8;2;1;50,35
23.05.2021;4;29;15;2;1;11,4
23.05.2021;4;29;1;2;3;236,55
23.05.2021;4;29;8;2;3;110,2
23.05.2021;4;29;1;2;8;1197
23.05.2021;4;29;2;2;8;228
23.05.2021;4;29;3;2;8;541,5
23.05.2021;4;29;7;2;8;444,6
23.05.2021;4;29;9;2;8;501,6
23.05.2021;4;30;1;2;1;33,25
23.05.2021;4;30;3;2;1;17,1
23.05.2021;4;30;7;2;1;11,4
23.05.2021;4;30;8;2;1;21,85
23.05.2021;4;30;15;2;1;11,4
23.05.2021;4;30;1;2;3;209,95
23.05.2021;4;30;8;2;3;83,6
23.05.2021;4;30;1;2;8;746,7
23.05.2021;4;30;2;2;8;34,2
23.05.2021;4;30;3;2;8;125,4
23.05.2021;4;30;7;2;8;256,5
23.05.2021;4;30;9;2;8;410,4
23.05.2021;4;31;1;2;1;7,6
23.05.2021;4;31;3;2;1;28,5
23.05.2021;4;31;8;2;1;42,75
23.05.2021;4;31;15;2;1;5,7
23.05.2021;4;31;1;2;3;105,45
23.05.2021;4;31;8;2;3;97,85
23.05.2021;4;31;1;2;8;119,7
23.05.2021;4;31;2;2;8;353,4
23.05.2021;4;31;3;2;8;119,7
23.05.2021;1;276;1;2;1;44,8
23.05.2021;1;276;3;2;1;11,2
23.05.2021;1;276;6;2;1;-22,4
23.05.2021;1;276;8;2;1;47,6
23.05.2021;1;276;1;2;3;700
23.05.2021;1;276;8;2;3;152,6
23.05.2021;4;291;1;2;1;4,75
23.05.2021;4;291;3;2;1;5,7
23.05.2021;4;291;15;2;1;5,7
23.05.2021;4;291;1;2;3;81,7
23.05.2021;1;336;3;2;1;64,8
23.05.2021;1;336;7;2;1;9,9
23.05.2021;1;336;7;2;3;78,3
23.05.2021;1;336;3;2;8;118,8
23.05.2021;1;336;7;2;8;118,8
23.05.2021;1;505;1;2;1;489,6
23.05.2021;1;505;3;2;1;27
23.05.2021;1;505;8;2;1;115,2
23.05.2021;1;505;15;2;1;5,4
23.05.2021;1;505;1;2;3;4471,2
23.05.2021;1;505;8;2;3;268,2
23.05.2021;1;505;1;2;8;399,6
23.05.2021;15;527;1;259;2;8,4
23.05.2021;15;527;1;259;3;27,6
23.05.2021;15;527;3;259;3;18
23.05.2021;15;527;7;259;3;22,8
23.05.2021;15;527;1;259;8;213,6
23.05.2021;15;527;2;259;8;81,6
23.05.2021;14;560;2;259;1;2,4
23.05.2021;14;560;2;259;8;105,6
24.05.2021;4;29;1;2;1;70,3
24.05.2021;4;29;3;2;1;81,7
24.05.2021;4;29;4;2;1;57
24.05.2021;4;29;5;2;1;11,4
24.05.2021;4;29;6;2;1;296,4
24.05.2021;4;29;7;2;1;36,1
24.05.2021;4;29;8;2;1;19,95
24.05.2021;4;29;9;2;1;39,9
24.05.2021;4;29;15;2;1;84,55
24.05.2021;4;29;1;2;3;613,7
24.05.2021;4;29;5;2;3;188,1
24.05.2021;4;29;8;2;3;114
24.05.2021;4;29;15;2;3;336,3
24.05.2021;4;29;1;2;8;558,6
24.05.2021;4;29;2;2;8;1282,5
24.05.2021;4;29;3;2;8;433,2
24.05.2021;4;29;4;2;8;621,3
24.05.2021;4;29;6;2;8;575,7
24.05.2021;4;29;7;2;8;262,2
24.05.2021;4;29;9;2;8;108,3
24.05.2021;4;30;1;2;1;51,3
24.05.2021;4;30;3;2;1;119,7
24.05.2021;4;30;4;2;1;34,2
24.05.2021;4;30;5;2;1;11,4
24.05.2021;4;30;6;2;1;205,2
24.05.2021;4;30;7;2;1;27,55
24.05.2021;4;30;8;2;1;19,95
24.05.2021;4;30;9;2;1;17,1
24.05.2021;4;30;15;2;1;59,85
24.05.2021;4;30;1;2;3;678,3
24.05.2021;4;30;5;2;3;153,9
24.05.2021;4;30;8;2;3;91,2
24.05.2021;4;30;15;2;3;268,85
24.05.2021;4;30;1;2;8;302,1
24.05.2021;4;30;2;2;8;11,4
24.05.2021;4;30;3;2;8;68,4
24.05.2021;4;30;4;2;8;461,7
24.05.2021;4;30;6;2;8;501,6
24.05.2021;4;30;7;2;8;267,9
24.05.2021;4;30;9;2;8;250,8
24.05.2021;4;31;1;2;1;71,25
24.05.2021;4;31;3;2;1;125,4
24.05.2021;4;31;4;2;1;17,1
24.05.2021;4;31;5;2;1;5,7
24.05.2021;4;31;7;2;1;24,7
24.05.2021;4;31;8;2;1;22,8
24.05.2021;4;31;15;2;1;68,4
24.05.2021;4;31;1;2;3;192,85
24.05.2021;4;31;8;2;3;89,3
24.05.2021;4;31;15;2;3;245,1
24.05.2021;4;31;1;2;8;290,7
24.05.2021;4;31;2;2;8;324,9
24.05.2021;4;31;3;2;8;79,8
24.05.2021;4;31;4;2;8;34,2
24.05.2021;1;276;1;2;1;100,8
24.05.2021;1;276;3;2;1;56
24.05.2021;1;276;6;2;1;145,6
24.05.2021;1;276;7;2;1;11,2
24.05.2021;1;276;8;2;1;25,2
24.05.2021;1;276;9;2;1;11,2
24.05.2021;1;276;15;2;1;11,2
24.05.2021;1;276;1;2;3;996,8
24.05.2021;1;276;8;2;3;299,6
24.05.2021;4;291;1;2;1;22,8
24.05.2021;4;291;3;2;1;62,7
24.05.2021;4;291;5;2;1;5,7
24.05.2021;4;291;7;2;1;35,15
24.05.2021;4;291;8;2;1;6,65
24.05.2021;4;291;11;2;1;5,7
24.05.2021;4;291;1;2;3;116,85
24.05.2021;4;291;5;2;3;68,4
24.05.2021;1;336;3;2;1;637,2
24.05.2021;1;336;4;2;1;10,8
24.05.2021;1;336;6;2;1;216
24.05.2021;1;336;7;2;1;144,9
24.05.2021;1;336;9;2;1;21,6
24.05.2021;1;336;7;2;3;43,2
24.05.2021;1;336;1;2;8;43,2
24.05.2021;1;336;3;2;8;464,4
24.05.2021;1;336;7;2;8;291,6
24.05.2021;1;505;1;2;1;760,5
24.05.2021;1;505;3;2;1;64,8
24.05.2021;1;505;5;2;1;5,4
24.05.2021;1;505;6;2;1;75,6
24.05.2021;1;505;8;2;1;98,1
24.05.2021;1;505;9;2;1;10,8
24.05.2021;1;505;15;2;1;32,4
24.05.2021;1;505;1;2;3;6544,8
24.05.2021;1;505;5;2;3;199,8
24.05.2021;1;505;8;2;3;422,1
24.05.2021;1;505;1;2;8;432
24.05.2021;15;527;2;259;1;1,2
24.05.2021;15;527;1;259;2;4,8
24.05.2021;15;527;5;259;2;1,2
24.05.2021;15;527;7;259;2;1,2
24.05.2021;15;527;15;259;2;0,8
24.05.2021;15;527;1;259;3;105,6
24.05.2021;15;527;3;259;3;80,4
24.05.2021;15;527;5;259;3;19,2
24.05.2021;15;527;7;259;3;28,8
24.05.2021;15;527;9;259;3;18
24.05.2021;15;527;11;259;3;20,4
24.05.2021;15;527;1;259;8;194,4
24.05.2021;15;527;2;259;8;400,8
24.05.2021;14;560;2;259;1;14,4
24.05.2021;14;560;2;259;8;1370,4
25.05.2021;4;29;1;2;1;134,9
25.05.2021;4;29;3;2;1;179,55
25.05.2021;4;29;5;2;1;5,7
25.05.2021;4;29;6;2;1;102,6
25.05.2021;4;29;7;2;1;41,8
25.05.2021;4;29;8;2;1;54,15
25.05.2021;4;29;9;2;1;171
25.05.2021;4;29;11;2;1;11,4
25.05.2021;4;29;15;2;1;57,95
25.05.2021;4;29;1;2;3;444,6
25.05.2021;4;29;5;2;3;51,3
25.05.2021;4;29;8;2;3;95,95
25.05.2021;4;29;15;2;3;299,25
25.05.2021;4;29;1;2;8;216,6
25.05.2021;4;29;2;2;8;872,1
25.05.2021;4;29;3;2;8;404,7
25.05.2021;4;29;7;2;8;39,9
25.05.2021;4;30;1;2;1;95,95
25.05.2021;4;30;3;2;1;108,3
25.05.2021;4;30;6;2;1;85,5
25.05.2021;4;30;7;2;1;38
25.05.2021;4;30;8;2;1;34,2
25.05.2021;4;30;9;2;1;148,2
25.05.2021;4;30;11;2;1;11,4
25.05.2021;4;30;15;2;1;41,8
25.05.2021;4;30;1;2;3;376,2
25.05.2021;4;30;5;2;3;28,5
25.05.2021;4;30;8;2;3;95
25.05.2021;4;30;15;2;3;410,4
25.05.2021;4;30;1;2;8;57
25.05.2021;4;30;7;2;8;39,9
25.05.2021;4;31;1;2;1;61,75
25.05.2021;4;31;3;2;1;142,5
25.05.2021;4;31;5;2;1;5,7
25.05.2021;4;31;7;2;1;23,75
25.05.2021;4;31;8;2;1;28,5
25.05.2021;4;31;11;2;1;11,4
25.05.2021;4;31;15;2;1;62,7
25.05.2021;4;31;1;2;3;150,1
25.05.2021;4;31;8;2;3;97,85
25.05.2021;4;31;15;2;3;313,5
25.05.2021;4;31;1;2;8;387,6
25.05.2021;4;31;2;2;8;530,1
25.05.2021;4;31;3;2;8;96,9
25.05.2021;1;276;1;2;1;196
25.05.2021;1;276;3;2;1;33,6
25.05.2021;1;276;6;2;1;56
25.05.2021;1;276;8;2;1;54,6
25.05.2021;1;276;9;2;1;4,2
25.05.2021;1;276;1;2;3;844,2
25.05.2021;1;276;8;2;3;246,4
25.05.2021;4;291;1;2;1;34,2
25.05.2021;4;291;3;2;1;34,2
25.05.2021;4;291;5;2;1;5,7
25.05.2021;4;291;7;2;1;36,1
25.05.2021;4;291;8;2;1;14,25
25.05.2021;4;291;11;2;1;11,4
25.05.2021;4;291;15;2;1;17,1
25.05.2021;4;291;1;2;3;84,55
25.05.2021;4;291;5;2;3;11,4
25.05.2021;1;336;1;2;1;32,4
25.05.2021;1;336;3;2;1;432
25.05.2021;1;336;6;2;1;119,7
25.05.2021;1;336;7;2;1;90
25.05.2021;1;336;9;2;1;32,4
25.05.2021;1;336;7;2;3;41,4
25.05.2021;1;336;3;2;8;442,8
25.05.2021;1;336;7;2;8;194,4
25.05.2021;1;505;1;2;1;706,5
25.05.2021;1;505;3;2;1;21,6
25.05.2021;1;505;5;2;1;5,4
25.05.2021;1;505;6;2;1;10,8
25.05.2021;1;505;8;2;1;153,9
25.05.2021;1;505;9;2;1;16,2
25.05.2021;1;505;15;2;1;5,4
25.05.2021;1;505;1;2;3;6183
25.05.2021;1;505;5;2;3;8,1
25.05.2021;1;505;8;2;3;349,2
25.05.2021;1;505;1;2;8;318,6
25.05.2021;15;527;1;259;1;9,6
25.05.2021;15;527;15;259;1;1,6
25.05.2021;15;527;1;259;2;9,6
25.05.2021;15;527;5;259;2;1,2
25.05.2021;15;527;7;259;2;1,2
25.05.2021;15;527;15;259;2;1,6
25.05.2021;15;527;1;259;3;42
25.05.2021;15;527;3;259;3;61,2
25.05.2021;15;527;5;259;3;10,8
25.05.2021;15;527;7;259;3;22,8
25.05.2021;15;527;9;259;3;9,6
25.05.2021;15;527;11;259;3;4,8
25.05.2021;15;527;1;259;8;1,2
25.05.2021;15;527;2;259;8;258
25.05.2021;14;560;2;259;1;14,4
25.05.2021;14;560;2;259;8;688,8
26.05.2021;4;29;1;2;1;14,25
26.05.2021;4;29;3;2;1;42,75
26.05.2021;4;29;4;2;1;11,4
26.05.2021;4;29;6;2;1;102,6
26.05.2021;4;29;7;2;1;2,85
26.05.2021;4;29;8;2;1;5,7
26.05.2021;4;29;9;2;1;39,9
26.05.2021;4;29;15;2;1;11,4
26.05.2021;4;29;1;2;3;1306,25
26.05.2021;4;29;5;2;3;359,1
26.05.2021;4;29;8;2;3;464,55
26.05.2021;4;29;15;2;3;1188,45
26.05.2021;4;29;1;2;8;199,5
26.05.2021;4;29;2;2;8;495,9
26.05.2021;4;29;3;2;8;285
26.05.2021;4;29;4;2;8;877,8
26.05.2021;4;29;7;2;8;91,2
26.05.2021;4;30;1;2;1;12,35
26.05.2021;4;30;3;2;1;28,5
26.05.2021;4;30;4;2;1;22,8
26.05.2021;4;30;6;2;1;91,2
26.05.2021;4;30;7;2;1;3,8
26.05.2021;4;30;8;2;1;6,65
26.05.2021;4;30;9;2;1;34,2
26.05.2021;4;30;15;2;1;11,4
26.05.2021;4;30;1;2;3;1390,8
26.05.2021;4;30;5;2;3;404,7
26.05.2021;4;30;8;2;3;365,75
26.05.2021;4;30;15;2;3;1218,85
26.05.2021;4;30;1;2;8;182,4
26.05.2021;4;30;3;2;8;45,6
26.05.2021;4;30;4;2;8;672,6
26.05.2021;4;30;7;2;8;131,1
26.05.2021;4;30;9;2;8;136,8
26.05.2021;4;31;1;2;1;13,3
26.05.2021;4;31;3;2;1;22,8
26.05.2021;4;31;15;2;1;11,4
26.05.2021;4;31;1;2;3;379,05
26.05.2021;4;31;8;2;3;342,95
26.05.2021;4;31;15;2;3;969
26.05.2021;4;31;2;2;8;370,5
26.05.2021;4;31;3;2;8;239,4
26.05.2021;4;31;4;2;8;57
26.05.2021;1;276;1;2;1;50,4
26.05.2021;1;276;3;2;1;11,2
26.05.2021;1;276;4;2;1;11,2
26.05.2021;1;276;6;2;1;44,8
26.05.2021;1;276;8;2;1;63
26.05.2021;1;276;9;2;1;22,4
26.05.2021;1;276;1;2;3;571,2
26.05.2021;1;276;8;2;3;141,4
26.05.2021;1;276;4;2;8;11,2
26.05.2021;4;291;1;2;1;20,9
26.05.2021;4;291;3;2;1;5,7
26.05.2021;4;291;7;2;1;1,9
26.05.2021;4;291;15;2;1;5,7
26.05.2021;4;291;1;2;3;323
26.05.2021;4;291;5;2;3;250,8
26.05.2021;1;336;3;2;1;151,2
26.05.2021;1;336;6;2;1;21,6
26.05.2021;1;336;7;2;1;56,7
26.05.2021;1;336;7;2;3;230,4
26.05.2021;1;336;3;2;8;486
26.05.2021;1;336;4;2;8;118,8
26.05.2021;1;336;7;2;8;194,4
26.05.2021;1;505;1;2;1;357,3
26.05.2021;1;505;3;2;1;37,8
26.05.2021;1;505;6;2;1;10,8
26.05.2021;1;505;8;2;1;111,6
26.05.2021;1;505;15;2;1;10,8
26.05.2021;1;505;1;2;3;5405,4
26.05.2021;1;505;5;2;3;21,6
26.05.2021;1;505;8;2;3;363,6
26.05.2021;1;505;1;2;8;302,4
26.05.2021;15;527;1;259;1;2,4
26.05.2021;15;527;5;259;1;7,2
26.05.2021;15;527;1;259;2;18
26.05.2021;15;527;5;259;2;2,4
26.05.2021;15;527;15;259;2;2,4
26.05.2021;15;527;1;259;3;33,6
26.05.2021;15;527;3;259;3;30
26.05.2021;15;527;7;259;3;14,4
26.05.2021;15;527;8;259;3;0,8
26.05.2021;15;527;9;259;3;12
26.05.2021;15;527;2;259;8;489,6
26.05.2021;14;560;2;259;1;4,8
26.05.2021;14;560;2;259;8;1382,4
27.05.2021;4;29;1;2;1;45,6
27.05.2021;4;29;3;2;1;56,05
27.05.2021;4;29;5;2;1;5,7
27.05.2021;4;29;6;2;1;5,7
27.05.2021;4;29;7;2;1;14,25
27.05.2021;4;29;8;2;1;19,95
27.05.2021;4;29;9;2;1;28,5
27.05.2021;4;29;11;2;1;11,4
27.05.2021;4;29;15;2;1;45,6
27.05.2021;4;29;1;2;3;1019,35
27.05.2021;4;29;5;2;3;188,1
27.05.2021;4;29;8;2;3;201,4
27.05.2021;4;29;15;2;3;211,85
27.05.2021;4;29;1;2;8;655,5
27.05.2021;4;29;2;2;8;809,4
27.05.2021;4;29;3;2;8;267,9
27.05.2021;4;29;9;2;8;279,3
27.05.2021;4;30;1;2;1;29,45
27.05.2021;4;30;3;2;1;28,5
27.05.2021;4;30;6;2;1;5,7
27.05.2021;4;30;7;2;1;19
27.05.2021;4;30;8;2;1;20,9
27.05.2021;4;30;9;2;1;5,7
27.05.2021;4;30;11;2;1;11,4
27.05.2021;4;30;15;2;1;22,8
27.05.2021;4;30;1;2;3;1068,75
27.05.2021;4;30;5;2;3;199,5
27.05.2021;4;30;8;2;3;171,95
27.05.2021;4;30;15;2;3;262,2
27.05.2021;4;30;2;2;8;11,4
27.05.2021;4;30;3;2;8;114
27.05.2021;4;30;9;2;8;285
27.05.2021;4;31;1;2;1;54,15
27.05.2021;4;31;3;2;1;45,6
27.05.2021;4;31;7;2;1;28,5
27.05.2021;4;31;8;2;1;21,85
27.05.2021;4;31;15;2;1;22,8
27.05.2021;4;31;1;2;3;271,7
27.05.2021;4;31;8;2;3;135,85
27.05.2021;4;31;15;2;3;193,8
27.05.2021;4;31;1;2;8;233,7
27.05.2021;4;31;2;2;8;723,9
27.05.2021;4;31;3;2;8;729,6
27.05.2021;1;276;1;2;1;78,4
27.05.2021;1;276;3;2;1;22,4
27.05.2021;1;276;5;2;1;11,2
27.05.2021;1;276;6;2;1;-22,4
27.05.2021;1;276;7;2;1;22,4
27.05.2021;1;276;8;2;1;61,6
27.05.2021;1;276;9;2;1;11,2
27.05.2021;1;276;1;2;3;924
27.05.2021;1;276;5;2;3;11,2
27.05.2021;1;276;8;2;3;256,2
27.05.2021;4;291;1;2;1;7,6
27.05.2021;4;291;3;2;1;57
27.05.2021;4;291;7;2;1;9,5
27.05.2021;4;291;8;2;1;4,75
27.05.2021;4;291;11;2;1;17,1
27.05.2021;4;291;15;2;1;11,4
27.05.2021;4;291;1;2;3;206,15
27.05.2021;4;291;5;2;3;125,4
27.05.2021;1;336;3;2;1;259,2
27.05.2021;1;336;6;2;1;10,8
27.05.2021;1;336;7;2;1;58,5
27.05.2021;1;336;9;2;1;21,6
27.05.2021;1;336;7;2;3;162,9
27.05.2021;1;336;1;2;8;205,2
27.05.2021;1;336;3;2;8;108
27.05.2021;1;336;7;2;8;172,8
27.05.2021;1;505;1;2;1;537,3
27.05.2021;1;505;3;2;1;37,8
27.05.2021;1;505;5;2;1;10,8
27.05.2021;1;505;8;2;1;100,8
27.05.2021;1;505;9;2;1;16,2
27.05.2021;1;505;15;2;1;10,8
27.05.2021;1;505;1;2;3;7840,8
27.05.2021;1;505;5;2;3;37,8
27.05.2021;1;505;8;2;3;419,4
27.05.2021;1;505;1;2;8;534,6
27.05.2021;15;527;1;259;1;6
27.05.2021;15;527;2;259;1;1,2
27.05.2021;15;527;5;259;1;2,4
27.05.2021;15;527;1;259;2;7,2
27.05.2021;15;527;11;259;2;1,2
27.05.2021;15;527;15;259;2;3,2
27.05.2021;15;527;1;259;3;98,4
27.05.2021;15;527;3;259;3;22,8
27.05.2021;15;527;5;259;3;25,2
27.05.2021;15;527;7;259;3;22,8
27.05.2021;15;527;9;259;3;9,6
27.05.2021;15;527;11;259;3;18
27.05.2021;15;527;2;259;8;362,4
27.05.2021;14;560;2;259;1;38,4
27.05.2021;14;560;2;259;2;7,2
27.05.2021;14;560;2;259;8;1572
28.05.2021;4;29;1;2;1;41,8
28.05.2021;4;29;3;2;1;134,9
28.05.2021;4;29;4;2;1;96,9
28.05.2021;4;29;5;2;1;5,7
28.05.2021;4;29;6;2;1;273,6
28.05.2021;4;29;7;2;1;36,1
28.05.2021;4;29;8;2;1;2,85
28.05.2021;4;29;9;2;1;62,7
28.05.2021;4;29;15;2;1;32,3
28.05.2021;4;29;1;2;3;544,35
28.05.2021;4;29;5;2;3;91,2
28.05.2021;4;29;8;2;3;197,6
28.05.2021;4;29;15;2;3;961,4
28.05.2021;4;29;1;2;8;769,5
28.05.2021;4;29;2;2;8;712,5
28.05.2021;4;29;3;2;8;159,6
28.05.2021;4;29;4;2;8;1236,9
28.05.2021;4;29;7;2;8;1322,4
28.05.2021;4;29;9;2;8;969
28.05.2021;4;30;1;2;1;37,05
28.05.2021;4;30;3;2;1;102,6
28.05.2021;4;30;4;2;1;22,8
28.05.2021;4;30;5;2;1;11,4
28.05.2021;4;30;6;2;1;182,4
28.05.2021;4;30;7;2;1;19,95
28.05.2021;4;30;8;2;1;26,6
28.05.2021;4;30;9;2;1;39,9
28.05.2021;4;30;15;2;1;28,5
28.05.2021;4;30;1;2;3;552,9
28.05.2021;4;30;5;2;3;108,3
28.05.2021;4;30;8;2;3;141,55
28.05.2021;4;30;15;2;3;849,3
28.05.2021;4;30;1;2;8;28,5
28.05.2021;4;30;2;2;8;17,1
28.05.2021;4;30;3;2;8;199,5
28.05.2021;4;30;4;2;8;1385,1
28.05.2021;4;30;6;2;8;780,9
28.05.2021;4;30;7;2;8;1105,8
28.05.2021;4;30;9;2;8;860,7
28.05.2021;4;31;1;2;1;12,35
28.05.2021;4;31;3;2;1;131,1
28.05.2021;4;31;4;2;1;17,1
28.05.2021;4;31;5;2;1;5,7
28.05.2021;4;31;7;2;1;11,4
28.05.2021;4;31;8;2;1;17,1
28.05.2021;4;31;15;2;1;57
28.05.2021;4;31;1;2;3;140,6
28.05.2021;4;31;8;2;3;133,95
28.05.2021;4;31;15;2;3;798
28.05.2021;4;31;2;2;8;706,8
28.05.2021;4;31;3;2;8;233,7
28.05.2021;4;31;4;2;8;188,1
28.05.2021;1;276;1;2;1;100,8
28.05.2021;1;276;3;2;1;67,2
28.05.2021;1;276;4;2;1;56
28.05.2021;1;276;6;2;1;100,8
28.05.2021;1;276;8;2;1;53,2
28.05.2021;1;276;1;2;3;978,6
28.05.2021;1;276;8;2;3;266
28.05.2021;4;291;1;2;1;3,8
28.05.2021;4;291;3;2;1;51,3
28.05.2021;4;291;7;2;1;28,5
28.05.2021;4;291;8;2;1;8,55
28.05.2021;4;291;15;2;1;17,1
28.05.2021;4;291;1;2;3;92,15
28.05.2021;4;291;5;2;3;34,2
28.05.2021;1;336;1;2;1;10,8
28.05.2021;1;336;3;2;1;540
28.05.2021;1;336;4;2;1;21,6
28.05.2021;1;336;6;2;1;162
28.05.2021;1;336;7;2;1;99,9
